DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
65.520.000;100.936;0.0492;803.380;680.470;27.831;64.721;28.556;92.500
65.525.000;100.532;0.0499;793.903;666.550;27.573;88.776;39.836;92.500
65.530.000;100.120;0.0600;782.723;625.310;27.417;128.385;60.524;92.500
65.535.000;100.023;0.0507;770.452;579.050;27.542;204.858;103.991;92.500
65.540.000;99.896;0.0310;757.351;522.050;27.262;377.288;218.990;92.500
65.545.000;99.899;0.0091;744.099;485.460;26.851;373.205;216.165;92.500
65.550.000;99.899;0.0072;732.941;447.810;26.193;370.798;214.502;92.500
65.555.000;99.906;0.0048;723.848;407.240;25.441;593.051;369.920;92.500
65.560.000;100.050;-0.0003;716.545;370.720;24.978;615.399;385.981;92.500
65.565.000;100.075;-0.0081;710.324;351.390;24.091;668.802;424.540;92.500
65.570.000;100.016;-0.0160;704.870;329.750;22.999;819.794;535.432;92.500
65.575.000;99.959;-0.0209;700.352;309.650;21.830;1.121.123;763.598;92.500
65.580.000;99.903;-0.0223;696.314;290.550;20.984;2.277.350;1.901.274;92.500
65.585.000;99.900;-0.0224;692.015;265.920;21.070;6.158.158;5.049.689;92.500
65.590.000;99.900;-0.0222;687.409;245.270;21.180;112.998;16.492.659;92.500
65.595.000;99.900;-0.0220;683.225;220.430;21.297;3.623.245;27.571.060;92.500
65.600.000;99.900;-0.0218;679.542;193.920;21.135;427.778;8.550.778;92.500
65.605.000;99.898;-0.0219;676.436;162.210;20.983;7.052.684;5.783.201;92.500
65.610.000;99.974;-0.0224;673.937;143.010;20.809;7.249.097;5.944.260;92.500
65.615.000;100.074;-0.0229;672.189;129.760;20.884;5.270.154;20.721.526;92.500
65.620.000;100.175;-0.0234;671.326;122.160;20.895;1.913.325;67.168.926;92.500
65.625.000;100.275;-0.0237;671.326;119.280;20.776;7.966.987;39.332.930;92.500
65.630.000;100.375;-0.0238;671.325;113.130;20.659;3.260.103;27.273.284;92.500
65.635.000;100.475;-0.0239;671.325;113.040;20.542;6.252.458;29.727.017;92.500
65.640.000;100.576;-0.0240;671.325;112.950;20.444;6.193.799;37.878.914;92.500
65.645.000;100.675;-0.0241;671.325;117.270;20.463;2.306.221;75.691.099;92.500
65.650.000;100.783;-0.0242;671.325;118.850;20.495;8.215.430;80.536.650;92.500
65.655.000;100.906;-0.0243;671.325;118.750;20.517;4.074.219;85.340.859;92.500
65.660.000;100.562;-0.0244;671.324;121.310;20.396;9.940.859;90.151.504;92.500
65.665.000;100.640;-0.0245;671.324;124.650;20.343;14.514.111;93.901.572;92.500
65.670.000;100.723;-0.0245;671.324;124.550;20.398;18.913.867;97.509.375;92.500
65.675.000;100.811;-0.0245;671.324;130.560;20.504;23.501.318;10.127.108;0    9.2500
65.680.000;100.898;-0.0245;671.324;130.460;20.621;27.537.578;10.458.081;0    9.2500
65.685.000;100.938;-0.0246;671.324;130.360;20.658;31.383.789;10.773.470;0    9.2500
65.690.000;100.976;-0.0246;671.324;130.260;20.630;34.986.406;11.068.884;0    9.2500
65.695.000;101.014;-0.0246;671.324;130.180;20.617;33.809.990;10.972.418;0    9.2500
65.700.000;101.053;-0.0246;671.324;130.090;20.604;32.697.949;10.881.231;0    9.2500
65.705.000;101.090;-0.0246;671.324;130.000;20.582;31.614.248;10.792.368;0    9.2500
65.710.000;101.183;-0.0246;671.324;129.890;20.549;30.663.203;10.714.382;0    9.2500
65.715.000;101.290;-0.0246;671.324;129.820;20.602;33.065.176;10.911.344;0    9.2500
65.720.000;101.397;-0.0246;671.324;129.730;20.487;35.005.693;11.070.466;0    9.2500
65.725.000;101.503;-0.0246;671.324;132.710;20.483;39.133.652;11.408.959;0    9.2500
65.730.000;101.610;-0.0246;671.324;140.140;20.580;43.711.338;11.784.330;0    9.2500
65.735.000;101.716;-0.0247;671.324;144.590;20.693;48.418.545;12.170.320;0    9.2500
65.740.000;101.823;-0.0247;671.324;147.610;20.719;51.974.756;12.461.929;0    9.2500
65.745.000;101.930;-0.0247;671.324;150.250;20.729;54.629.482;12.679.617;0    9.2500
65.750.000;102.036;-0.0247;671.324;153.500;20.714;57.330.576;12.901.107;0    9.2500
65.755.000;102.101;-0.0247;671.324;153.400;20.650;60.601.201;13.169.298;0    9.2500
65.760.000;102.130;-0.0247;671.324;153.310;20.654;58.866.650;13.027.065;0    9.2500
65.765.000;102.207;-0.0247;671.324;150.810;20.732;59.479.131;13.077.289;0    9.2500
65.770.000;102.279;-0.0247;671.324;147.050;20.655;59.859.834;13.108.505;0    9.2500
65.775.000;102.594;-0.0247;671.325;140.870;20.728;60.241.436;13.139.797;0    9.2500
65.780.000;102.958;-0.0247;671.325;140.150;20.808;60.601.201;13.169.298;0    9.2500
65.785.000;103.325;-0.0248;671.326;132.550;20.871;608.792;33.299.209;92.500
65.790.000;103.694;-0.0248;671.326;128.450;20.960;1.091.115;9.094.714;92.500
65.795.000;104.103;-0.0248;671.327;122.270;20.936;6.592.692;5.406.008;92.500
65.800.000;104.341;-0.0248;671.327;122.190;20.825;5.193.755;4.258.879;92.500
65.805.000;104.382;-0.0248;671.327;122.100;20.758;8.560.707;7.019.780;92.500
65.810.000;104.441;-0.0248;671.327;125.190;20.792;475.994;16.790.315;92.500
65.815.000;104.506;-0.0248;671.327;127.990;20.728;2.199.594;10.003.666;92.500
65.820.000;104.748;-0.0248;671.327;133.980;20.756;1.122.047;9.120.079;92.500
65.825.000;104.688;-0.0248;671.327;141.380;20.614;3.296.733;10.903.322;92.500
65.830.000;104.697;-0.0248;671.327;145.960;20.556;666.221;16.946.301;92.500
65.835.000;104.654;-0.0249;671.327;150.140;20.660;9.497.314;7.787.797;92.500
65.840.000;104.585;-0.0249;671.326;151.850;20.663;5.027.283;4.122.372;92.500
65.845.000;104.517;-0.0249;671.326;150.690;20.567;6.987.502;35.334.702;92.500
65.850.000;104.717;-0.0249;671.326;145.590;20.514;7.354.966;64.612.852;92.500
65.855.000;104.786;-0.0249;671.325;141.560;20.529;60.601.201;11.896.166;0    9.2500
65.860.000;104.863;-0.0249;671.324;139.320;20.543;69.562.168;12.464.920;0    9.2500
65.865.000;104.943;-0.0249;671.324;132.420;20.576;65.919.297;12.233.893;0    9.2500
65.870.000;105.021;-0.0248;671.324;126.990;20.692;55.550.059;11.574.782;0    9.2500
65.875.000;105.118;-0.0248;671.324;126.900;20.619;16.107.461;90.440.898;92.500
65.880.000;105.592;-0.0247;671.325;120.720;20.683;27.717.246;97.932.178;92.500
65.885.000;106.066;-0.0246;671.325;120.640;20.642;4.126.533;76.145.791;92.500
65.890.000;106.544;-0.0245;671.325;120.550;20.690;6.381.816;77.619.639;92.500
65.895.000;106.678;-0.0245;671.325;120.460;20.735;920.315;16.189.840;92.500
65.900.000;106.652;-0.0245;671.326;120.350;20.805;9.335.711;13.810.300;92.500
65.905.000;106.622;-0.0244;671.325;126.350;20.848;794.066;16.083.445;92.500
65.910.000;106.592;-0.0240;671.325;127.770;20.971;1.439.128;25.747.341;92.500
65.915.000;106.563;-0.0230;671.325;135.190;21.104;7.744.180;46.130.747;92.500
65.920.000;106.533;-0.0211;671.325;138.240;21.398;30.660.439;10.324.619;0    9.2500
65.925.000;106.504;-0.0192;671.325;138.140;21.776;3.484.844;71.196.318;92.500
65.930.000;106.474;-0.0172;671.325;138.050;22.134;5.670.088;44.491.587;92.500
65.935.000;106.445;-0.0125;671.325;135.360;22.943;4.983.660;28.360.481;92.500
65.940.000;106.415;-0.0059;671.326;131.790;23.727;3.667.223;18.616.653;92.500
65.945.000;106.386;0.0022;671.326;131.690;25.443;211.050;15.401.091;92.500
65.950.000;106.357;0.0191;671.345;131.610;26.101;8.320.653;12.001.580;92.500
65.955.000;106.331;0.0347;672.066;133.790;26.149;6.524.064;8.904.575;92.500
65.960.000;106.249;0.1112;673.878;144.920;25.737;287.518;24.801.985;92.500
65.965.000;106.186;0.1801;676.693;161.720;25.456;3.821.457;4.681.020;92.500
65.970.000;106.293;0.2225;680.722;181.880;25.612;707.092;627.639;92.500
65.975.000;106.407;0.1813;686.327;211.860;26.341;399.398;364.759;92.500
65.980.000;106.526;0.0978;695.098;245.190;27.363;290.542;269.179;92.500
65.985.000;106.678;0.0059;705.540;295.090;28.047;265.553;246.845;92.500
65.990.000;108.285;0.0087;712.457;345.670;28.003;398.227;364.079;92.500
65.995.000;111.454;0.0192;715.633;443.710;27.954;894.833;786.117;92.500
66.000.000;112.772;0.0420;716.612;483.460;27.981;1.975.291;1.663.758;92.500
66.005.000;104.473;0.0853;716.643;393.600;26.938;3.091.267;2.539.565;92.500
66.010.000;103.203;0.1286;716.398;303.740;26.356;3.342.692;2.741.007;92.500
66.015.000;103.340;0.1821;715.115;272.600;25.700;787.341;694.362;92.500
66.020.000;103.660;0.1613;715.575;306.680;25.505;241.620;224.902;92.500
66.025.000;104.283;0.1202;722.372;356.460;26.231;205.042;192.020;92.500
66.030.000;104.947;0.0592;732.457;420.810;26.725;220.140;205.751;92.500
66.035.000;105.131;0.0743;742.329;488.090;26.727;280.678;260.142;92.500
66.040.000;105.329;0.1159;748.732;555.610;26.318;667.202;593.735;92.500
66.045.000;105.500;0.1622;752.286;554.690;25.377;2.225.305;1.860.785;92.500
66.050.000;105.725;0.1975;755.816;525.070;24.761;594.644;532.304;92.500
66.055.000;106.024;0.2296;759.298;456.670;24.509;246.358;171.655;92.500
66.060.000;106.379;0.2598;764.957;452.220;24.372;195.488;132.948;92.500
66.065.000;106.961;0.2502;776.731;518.770;24.700;137.175;89.700;92.500
66.070.000;107.404;0.2284;796.153;591.570;25.032;138.536;90.743;92.500
66.075.000;109.161;0.2072;820.959;664.220;25.212;167.440;112.256;92.500
66.080.000;115.140;0.1980;846.540;750.480;25.263;199.342;136.881;92.500
66.085.000;119.545;0.2001;869.577;822.410;25.110;277.827;197.829;92.500
66.090.000;112.826;0.2023;889.046;878.600;24.911;260.544;183.496;92.500
66.095.000;106.846;0.2063;903.141;927.860;24.488;237.412;164.888;92.500
66.100.000;102.550;0.2231;911.101;927.960;23.702;270.226;189.627;92.500
66.105.000;106.104;0.3002;913.077;913.290;22.565;233.925;162.121;92.500
66.110.000;101.095;0.3042;913.077;901.070;21.122;137.772;89.578;92.500
66.115.000;103.733;0.3291;913.077;935.050;20.160;50.212;28.405;92.500
66.120.000;105.875;0.3519;913.077;1.030.740;19.829;38.827;21.024;92.500
66.125.000;107.878;0.3631;913.077;1.192.590;19.548;29.943;15.465;92.500
66.130.000;107.646;0.3744;913.077;1.331.160;19.240;26.996;13.643;92.500
66.135.000;107.436;0.3835;913.077;1.410.210;19.098;30.482;15.789;92.500
66.140.000;99.082;0.3742;913.077;1.478.110;19.051;36.178;19.093;92.500
66.145.000;88.456;0.3618;913.077;1.525.770;19.121;37.350;19.448;92.500
66.150.000;87.927;0.3539;913.077;1.558.200;19.274;36.060;18.628;92.500
66.155.000;87.747;0.3730;913.077;1.576.730;19.503;33.837;17.253;92.500
66.160.000;87.528;0.3808;913.077;1.599.380;19.916;32.221;16.260;92.500
66.165.000;87.435;0.3883;913.077;1.612.570;20.355;31.548;15.849;92.500
66.170.000;87.364;0.3787;913.077;1.623.560;21.202;31.043;15.541;92.500
66.175.000;87.291;0.3651;913.077;1.626.820;22.103;33.464;17.009;92.500
66.180.000;87.219;0.3627;913.077;1.623.390;23.227;36.044;18.593;92.500
66.185.000;87.152;0.3013;898.014;1.609.920;25.125;37.607;19.560;92.500
66.190.000;87.378;0.3028;884.830;1.428.450;25.023;38.990;20.432;92.500
66.195.000;88.281;0.2359;864.668;1.075.900;24.666;42.035;22.388;92.500
66.200.000;90.091;0.2240;842.214;845.610;24.390;46.267;25.178;92.500
66.205.000;92.167;0.2137;822.680;747.640;23.956;50.926;28.315;92.500
66.210.000;94.738;0.2409;802.562;694.080;23.747;53.076;29.869;92.500
66.215.000;101.807;0.2642;790.144;663.720;23.671;50.468;28.487;92.500
66.220.000;108.788;0.2772;789.008;656.230;23.908;47.622;26.905;92.500
66.225.000;115.824;0.2906;788.342;656.150;23.963;44.938;25.420;92.500
66.230.000;122.585;0.2987;796.389;655.600;24.316;44.114;25.061;92.500
66.235.000;120.591;0.2662;802.973;649.920;24.965;48.672;28.114;92.500
