DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
30.830.000;103.910;-0.0440;653.438;778.330;26.370;597.110;522.557;98.750
30.835.000;103.830;-0.0440;651.778;787.100;26.280;669.450;583.169;98.750
30.840.000;103.810;-0.0440;651.547;750.250;26.360;737.930;640.325;98.750
30.845.000;103.670;-0.0440;651.543;711.650;26.560;697.320;606.363;98.750
30.850.000;103.610;-0.0440;651.714;696.520;26.660;606.480;530.259;98.750
30.855.000;103.550;-0.0430;652.837;706.840;26.790;530.020;465.841;98.750
30.860.000;103.400;-0.0430;655.363;734.800;26.650;448.260;396.852;98.750
30.865.000;103.330;-0.0430;659.133;773.180;26.620;414.020;368.422;98.750
30.870.000;103.200;-0.0430;663.262;811.240;26.570;407.160;362.659;98.750
30.875.000;103.020;-0.0430;666.771;845.700;26.470;410.870;365.672;98.750
30.880.000;102.870;-0.0430;669.595;885.510;26.500;421.560;374.493;98.750
30.885.000;102.720;-0.0430;671.481;913.370;26.610;440.970;390.515;98.750
30.890.000;102.580;-0.0420;672.015;894.300;26.510;476.580;420.156;98.750
30.895.000;102.480;-0.0420;669.666;916.750;26.380;534.640;469.187;98.750
30.900.000;102.340;-0.0420;664.499;925.930;26.380;650.870;566.729;98.750
30.905.000;102.170;-0.0420;657.484;849.010;26.400;859.430;740.050;98.750
30.910.000;101.990;-0.0420;649.670;756.000;26.330;907.980;780.021;98.750
30.915.000;101.800;-0.0420;641.854;665.050;26.280;842.510;725.789;98.750
30.920.000;101.600;-0.0420;634.196;593.730;26.300;792.110;683.897;98.750
30.925.000;101.390;-0.0410;627.626;553.020;26.420;747.920;647.064;98.750
30.930.000;101.130;-0.0410;624.065;541.000;26.470;710.010;615.354;98.750
30.935.000;100.930;-0.0410;623.346;549.230;26.400;682.640;592.417;98.750
30.940.000;100.820;-0.0410;624.057;569.010;26.300;675.440;586.343;98.750
30.945.000;100.720;-0.0410;625.812;597.810;26.290;692.870;634.714;98.750
30.950.000;100.620;-0.0410;628.168;618.180;26.440;697.750;660.314;98.750
30.955.000;100.460;-0.0410;630.634;607.120;26.500;662.840;635.430;98.750
30.960.000;100.270;-0.0400;633.520;620.330;26.590;605.770;576.167;98.750
30.965.000;100.010;-0.0400;641.501;637.130;26.630;569.590;538.889;98.750
30.970.000;99.800;-0.0400;649.257;663.540;26.450;595.380;580.372;98.750
30.975.000;99.460;-0.0400;650.690;715.030;26.200;659.890;668.552;98.750
30.980.000;99.150;-0.0400;650.547;742.490;26.090;743.670;784.652;98.750
30.985.000;98.870;-0.0400;654.972;718.820;26.160;829.170;924.783;98.750
30.990.000;98.640;-0.0400;659.713;652.540;26.340;819.980;928.635;98.750
30.995.000;98.440;-0.0400;665.458;597.150;26.420;739.560;834.726;98.750
31.000.000;98.250;-0.0400;669.245;586.510;26.450;660.080;759.463;98.750
31.005.000;98.060;-0.0410;677.318;618.640;26.340;595.000;713.134;98.750
31.010.000;97.900;-0.0410;684.297;663.380;26.050;545.550;683.316;98.750
31.015.000;97.800;-0.0410;690.626;718.460;25.850;507.180;663.940;98.750
31.020.000;97.700;-0.0400;691.154;802.350;25.710;441.110;609.758;98.750
31.025.000;97.570;-0.0400;689.380;934.420;25.460;293.030;392.281;98.750
31.030.000;97.160;-0.0390;703.879;1.047.820;24.940;182.100;246.844;98.750
31.035.000;95.920;-0.0390;730.601;1.043.440;24.430;90.300;115.008;98.750
31.040.000;93.480;-0.0380;757.261;979.270;24.010;77.270;125.084;98.750
31.045.000;90.890;-0.0380;794.023;898.810;23.770;80.760;135.896;98.750
31.050.000;89.940;-0.0370;831.174;818.810;23.810;89.400;155.416;98.750
31.055.000;89.730;-0.0370;865.781;743.760;23.860;99.860;180.080;98.750
31.060.000;89.760;-0.0370;894.337;683.350;23.760;110.440;207.529;98.750
31.065.000;89.860;-0.0370;901.840;668.040;23.820;118.120;230.486;98.750
31.070.000;89.960;-0.0360;894.877;644.800;23.940;112.620;222.246;98.750
31.075.000;89.990;-0.0370;887.740;610.440;23.950;100.910;198.035;98.750
31.080.000;90.070;-0.0370;883.033;592.360;23.760;91.570;177.879;98.750
31.085.000;90.100;-0.0370;879.483;588.180;23.580;92.640;181.491;98.750
31.090.000;90.100;-0.0370;879.883;589.360;23.450;98.100;194.243;98.750
31.095.000;90.030;-0.0370;883.177;592.280;23.410;106.030;211.820;98.750
31.100.000;90.070;-0.0380;885.743;595.740;23.410;112.370;224.730;98.750
31.105.000;90.080;-0.0380;884.101;597.880;23.470;115.000;228.020;98.750
31.110.000;90.190;-0.0380;875.756;598.180;23.570;114.400;223.266;98.750
31.115.000;90.320;-0.0380;864.997;579.780;23.620;111.060;211.948;98.750
31.120.000;90.510;-0.0390;855.921;533.000;23.620;103.590;190.959;98.750
31.125.000;90.830;-0.0390;848.481;477.530;23.650;98.990;177.323;98.750
31.130.000;91.280;-0.0390;844.548;477.940;23.740;99.380;175.660;98.750
31.135.000;92.260;-0.0400;844.134;521.770;23.860;105.500;187.014;98.750
31.140.000;93.420;-0.0400;847.073;565.520;23.980;116.830;208.093;98.750
31.145.000;94.550;-0.0400;852.511;607.950;24.310;161.800;301.385;98.750
31.150.000;95.560;-0.0410;854.352;638.720;24.660;235.870;430.925;98.750
31.155.000;96.360;-0.0410;832.066;660.860;25.050;324.070;545.507;98.750
31.160.000;97.140;-0.0410;804.243;717.150;25.680;416.680;636.572;98.750
31.165.000;97.830;-0.0410;775.119;847.670;26.310;455.800;603.992;98.750
31.170.000;98.380;-0.0410;743.985;1.047.790;26.610;476.500;559.784;98.750
31.175.000;98.810;-0.0410;717.069;1.081.430;26.590;502.040;555.483;98.750
31.180.000;99.150;-0.0410;695.507;1.041.850;26.380;531.230;571.896;98.750
31.185.000;99.380;-0.0420;673.116;1.000.960;26.260;566.490;603.152;98.750
31.190.000;99.620;-0.0420;668.377;939.370;26.230;610.060;650.397;98.750
31.195.000;99.900;-0.0420;663.936;855.260;26.260;649.090;694.765;98.750
31.200.000;100.190;-0.0420;658.869;752.280;26.330;642.340;664.863;98.750
31.205.000;100.400;-0.0410;655.478;686.740;26.430;617.820;616.646;98.750
31.210.000;100.590;-0.0390;657.153;680.460;26.450;583.310;564.306;98.750
31.215.000;100.790;-0.0340;656.062;699.600;26.350;538.450;507.979;98.750
31.220.000;100.970;0.0220;661.339;739.940;26.340;479.220;421.592;98.750
31.225.000;101.210;0.0810;668.399;793.620;26.160;421.630;373.794;98.750
31.230.000;101.390;0.1280;675.726;815.070;25.970;378.210;337.757;98.750
31.235.000;101.510;0.1410;682.453;788.270;25.820;348.990;313.335;98.750
31.240.000;101.710;0.1460;687.604;762.540;25.860;335.550;302.101;98.750
31.245.000;102.000;0.1480;692.477;707.980;25.990;344.290;309.554;98.750
31.250.000;102.270;0.1530;688.915;668.500;26.050;355.910;345.513;98.750
31.255.000;102.480;0.1570;688.584;679.770;25.940;344.470;332.413;98.750
31.260.000;102.680;0.1570;688.910;680.320;25.760;320.700;289.884;98.750
31.265.000;102.890;0.1500;688.762;722.900;25.690;302.840;274.812;98.750
31.270.000;103.070;0.1380;689.702;787.970;25.720;302.750;274.790;98.750
31.275.000;103.180;0.1280;685.521;711.730;25.760;329.580;297.550;98.750
31.280.000;103.280;0.1210;673.742;694.740;25.940;380.280;340.197;98.750
31.285.000;103.370;0.1120;660.817;713.540;26.190;452.040;399.889;98.750
31.290.000;103.540;0.1140;650.052;715.960;26.430;495.850;436.893;98.750
31.295.000;103.740;0.1240;647.667;687.260;26.630;479.310;422.974;98.750
31.300.000;103.930;0.1390;646.407;690.040;26.730;433.880;385.099;98.750
31.305.000;104.060;0.1540;645.637;801.740;26.830;387.270;346.338;98.750
31.310.000;104.160;0.1690;649.754;954.460;26.900;349.980;315.084;98.750
31.315.000;104.250;0.1830;660.724;980.620;26.820;315.070;285.607;98.750
31.320.000;104.340;0.1960;670.370;966.080;26.650;281.870;257.362;98.750
31.325.000;104.470;0.2040;673.485;960.090;26.480;254.050;233.528;98.750
31.330.000;104.990;0.2120;671.938;978.350;26.280;227.020;210.284;98.750
31.335.000;106.640;0.2210;669.997;1.025.660;26.140;204.830;191.292;98.750
31.340.000;108.430;0.2280;668.243;1.120.820;26.170;208.580;194.947;98.750
31.345.000;109.600;0.2300;667.225;1.195.450;26.050;224.910;209.487;98.750
31.350.000;109.760;0.2230;666.870;1.206.470;25.720;244.350;226.455;98.750
31.355.000;108.090;0.2080;666.675;1.177.200;25.670;266.980;245.606;98.750
31.360.000;106.160;0.1770;666.597;1.162.110;25.950;299.880;273.267;98.750
31.365.000;105.130;0.1410;666.858;1.134.920;26.130;341.040;307.872;98.750
31.370.000;105.010;0.1260;669.952;1.085.740;26.040;347.430;313.223;98.750
31.375.000;105.160;0.1150;675.863;1.024.650;26.100;348.490;314.168;98.750
31.380.000;105.470;0.1080;678.932;963.610;26.150;361.110;324.910;98.750
31.385.000;105.930;0.0990;681.372;914.180;26.010;410.950;366.853;98.750
31.390.000;106.280;0.0890;682.640;874.100;25.880;490.620;433.774;98.750
31.395.000;105.910;0.0770;681.698;827.260;25.890;579.250;508.544;98.750
31.400.000;105.320;0.0660;680.192;784.730;25.810;583.590;511.878;98.750
31.405.000;104.990;0.0630;675.499;697.630;25.810;473.310;418.461;98.750
31.410.000;104.870;0.0640;669.132;598.480;25.910;335.160;302.810;98.750
31.415.000;104.770;0.0720;666.053;559.760;25.900;273.370;250.195;98.750
31.420.000;104.710;0.0860;663.539;557.940;25.660;236.330;218.281;98.750
31.425.000;104.700;0.1010;663.249;570.740;25.570;222.400;206.197;98.750
31.430.000;104.700;0.1070;665.289;590.110;25.530;240.500;221.884;98.750
31.435.000;104.700;0.1040;668.274;616.430;25.470;294.890;268.568;98.750
31.440.000;104.700;0.1050;672.050;660.450;25.450;381.700;341.902;98.750
31.445.000;104.700;0.1070;675.906;719.010;25.480;450.200;398.939;98.750
31.450.000;104.700;0.0980;679.214;789.820;25.540;522.210;459.752;98.750
31.455.000;104.700;0.0910;682.063;789.650;25.720;571.270;501.158;98.750
31.460.000;104.660;0.0930;684.171;745.290;26.050;552.840;485.599;98.750
31.465.000;104.640;0.1000;685.103;708.520;26.010;469.750;415.267;98.750
31.470.000;104.720;0.1090;687.628;713.710;25.840;409.740;365.334;98.750
31.475.000;104.790;0.1160;686.453;730.010;25.820;361.580;325.046;98.750
31.480.000;104.800;0.1190;684.199;761.330;25.860;367.650;330.150;98.750
31.485.000;104.790;0.1120;681.683;823.620;26.150;457.950;405.386;98.750
31.490.000;104.690;0.0940;677.124;886.970;26.460;622.860;544.532;98.750
31.495.000;104.420;0.0780;671.542;937.220;26.490;806.720;697.825;98.750
31.500.000;104.120;0.0760;665.088;838.040;26.420;755.920;655.393;98.750
31.505.000;103.860;0.0810;661.929;731.240;26.380;558.390;489.851;98.750
31.510.000;103.790;0.0910;662.899;622.440;26.350;402.230;358.690;98.750
31.515.000;103.720;0.1040;663.889;598.460;26.240;328.910;297.131;98.750
31.520.000;103.690;0.1170;666.595;612.200;26.020;308.120;279.510;98.750
31.525.000;103.610;0.1290;670.503;654.590;25.670;313.060;283.676;98.750
31.530.000;103.600;0.1360;675.618;702.060;25.420;328.130;296.430;98.750
31.535.000;103.600;0.1380;680.742;737.570;25.440;347.410;312.694;98.750
31.540.000;103.600;0.1320;680.828;715.850;25.560;372.610;333.858;98.750
31.545.000;103.470;0.1280;665.683;650.160;25.690;409.200;364.360;98.750
31.550.000;103.340;0.1290;648.158;636.550;25.850;471.140;415.829;98.750
31.555.000;103.160;0.1330;629.915;600.130;26.140;538.240;472.492;98.750
31.560.000;103.040;0.1260;621.161;595.040;26.480;529.090;490.278;98.750
31.565.000;103.000;0.1160;616.747;572.690;26.610;437.410;387.574;98.750
31.570.000;103.030;0.1210;619.798;563.470;26.520;361.510;324.338;98.750
31.575.000;103.540;0.1360;621.914;605.300;26.390;309.800;280.882;98.750
31.580.000;104.820;0.1530;637.679;697.420;26.220;290.790;265.089;98.750
31.585.000;106.490;0.1710;654.223;798.820;26.020;305.090;277.783;98.750
31.590.000;107.930;0.1760;666.445;925.920;26.140;371.300;334.361;98.750
31.595.000;106.920;0.1660;655.471;911.910;26.240;519.750;458.769;98.750
31.600.000;105.390;0.1430;641.164;802.370;26.310;782.950;678.705;98.750
31.605.000;104.090;0.1060;631.243;677.060;26.380;704.930;612.853;98.750
31.610.000;103.340;0.0880;626.776;602.770;26.460;576.960;505.194;98.750
31.615.000;102.960;0.0910;624.298;586.940;26.480;492.250;433.527;98.750
31.620.000;102.580;0.0990;624.918;644.740;26.390;456.360;403.038;98.750
31.625.000;102.370;0.1050;627.136;661.140;26.330;442.160;391.216;98.750
31.630.000;102.220;0.0990;641.522;694.400;26.400;453.310;400.356;98.750
31.635.000;102.090;0.0930;650.709;750.100;26.330;476.640;419.893;98.750
31.640.000;101.950;0.0920;646.386;738.820;26.320;510.070;448.095;98.750
31.645.000;101.710;0.1000;637.707;747.300;26.400;550.090;481.713;98.750
31.650.000;101.400;0.1040;635.477;782.850;26.580;578.770;505.660;98.750
31.655.000;101.030;0.1060;639.040;752.130;26.620;504.540;442.970;98.750
31.660.000;100.880;0.1030;643.006;670.500;26.490;441.590;390.081;98.750
31.665.000;100.830;0.1080;648.249;663.790;26.290;405.850;360.480;98.750
31.670.000;100.790;0.1180;657.000;693.400;26.090;394.540;351.067;98.750
31.675.000;100.740;0.1270;666.980;744.070;25.990;403.730;358.683;98.750
31.680.000;100.700;0.1250;679.544;770.850;25.840;426.040;377.153;98.750
31.685.000;100.650;0.1190;683.838;762.510;25.790;472.940;416.078;98.750
31.690.000;100.610;0.1120;678.087;684.430;25.800;536.700;469.866;98.750
31.695.000;100.560;0.1070;662.038;659.790;25.800;590.900;515.375;98.750
31.700.000;100.520;0.1060;646.265;649.850;25.970;636.020;553.129;98.750
31.705.000;100.480;0.1080;634.114;634.080;26.200;618.980;538.852;98.750
31.710.000;100.430;0.1160;625.950;615.150;26.520;548.300;479.530;98.750
31.715.000;100.390;0.1280;621.123;635.010;26.660;484.410;425.651;98.750
31.720.000;100.340;0.1380;617.913;729.230;26.660;451.930;398.352;98.750
31.725.000;100.300;0.1350;618.028;800.750;26.670;549.480;480.453;98.750
31.730.000;100.250;0.1260;617.158;820.670;26.680;823.040;708.448;98.750
31.735.000;100.210;0.1060;623.610;836.140;26.630;1.113.700;947.302;98.750
31.740.000;100.170;0.0760;624.793;818.150;26.610;1.374.740;1.159.590;98.750
31.745.000;100.120;0.0510;620.858;732.230;26.560;1.342.370;1.133.310;98.750
31.750.000;100.080;0.0380;603.076;608.740;26.430;1.167.820;991.361;98.750
31.755.000;100.030;0.0370;580.646;518.240;26.360;1.031.790;880.126;98.750
31.760.000;99.990;0.0420;565.870;492.290;26.360;946.150;809.790;98.750
31.765.000;99.940;0.0480;560.773;518.680;26.500;893.850;766.698;98.750
31.770.000;99.900;0.0530;561.296;543.470;26.580;874.960;751.097;98.750
31.775.000;99.860;0.0590;566.088;573.490;26.660;856.060;735.475;98.750
31.780.000;99.810;0.0660;572.524;612.280;26.620;824.530;709.395;98.750
31.785.000;99.770;0.0760;595.446;657.500;26.420;777.320;670.294;98.750
31.790.000;99.720;0.0830;616.888;696.290;26.390;711.460;615.592;98.750
31.795.000;99.680;0.0890;639.452;671.640;26.340;643.400;558.858;98.750
31.800.000;99.630;0.0970;658.884;652.880;26.440;583.180;508.458;98.750
31.805.000;99.640;0.1120;660.362;646.360;26.330;526.910;461.196;98.750
31.810.000;99.710;0.1200;656.207;642.780;26.150;508.390;445.615;98.750
31.815.000;99.840;0.1140;657.527;663.150;26.200;533.560;466.849;98.750
31.820.000;100.020;0.1120;666.288;702.690;26.430;591.620;515.665;98.750
31.825.000;100.210;0.1110;671.756;749.650;26.470;666.320;578.233;98.750
31.830.000;100.440;0.1060;673.054;795.820;26.410;745.930;644.643;98.750
31.835.000;100.670;0.0990;669.688;797.340;26.290;710.950;615.703;98.750
31.840.000;100.820;0.0910;660.960;747.140;26.190;612.940;533.969;98.750
31.845.000;100.970;0.0940;657.776;698.920;26.200;521.770;457.453;98.750
31.850.000;101.020;0.1070;651.576;670.650;26.390;470.810;414.431;98.750
31.855.000;101.060;0.1200;641.745;666.900;26.520;467.920;412.003;98.750
31.860.000;101.010;0.1340;636.167;704.350;26.600;495.200;435.050;98.750
31.865.000;101.000;0.1410;630.220;791.230;26.760;535.460;469.001;98.750
31.870.000;101.000;0.1380;628.639;837.580;26.840;578.580;505.255;98.750
31.875.000;101.060;0.1240;633.856;821.600;26.760;617.160;537.634;98.750
31.880.000;101.100;0.1150;636.787;802.350;26.640;607.280;529.380;98.750
31.885.000;101.100;0.1120;637.027;781.460;26.550;542.840;475.263;98.750
31.890.000;101.140;0.1130;636.216;766.100;26.620;472.670;416.058;98.750
31.895.000;101.260;0.1230;637.719;768.640;26.650;447.140;394.788;98.750
31.900.000;101.470;0.1400;643.099;811.630;26.560;475.460;418.573;98.750
31.905.000;101.680;0.1520;648.981;833.200;26.560;513.040;450.438;98.750
31.910.000;101.800;0.1500;653.758;841.680;26.670;542.900;475.673;98.750
31.915.000;101.970;0.1440;655.133;858.260;26.700;553.960;485.072;98.750
31.920.000;102.150;0.1370;657.230;856.640;26.620;526.130;461.717;98.750
31.925.000;102.350;0.1380;664.388;834.630;26.520;451.800;399.117;98.750
31.930.000;102.550;0.1450;669.905;788.450;26.440;359.490;322.419;98.750
31.935.000;102.730;0.1510;673.769;787.710;26.350;301.160;273.258;98.750
31.940.000;102.980;0.1500;679.033;812.100;26.170;267.590;244.703;98.750
31.945.000;103.400;0.1570;682.431;824.510;25.950;255.520;234.458;98.750
31.950.000;103.970;0.1720;687.878;826.610;25.830;271.900;248.660;98.750
31.955.000;104.750;0.1750;688.527;814.490;25.400;353.720;318.352;98.750
31.960.000;104.900;0.1550;683.840;782.410;24.990;511.520;450.747;98.750
31.965.000;104.340;0.1220;675.445;786.490;24.980;663.670;578.462;98.750
31.970.000;103.820;0.0910;667.012;735.180;25.340;730.520;633.965;98.750
31.975.000;103.460;0.0760;659.285;662.200;26.040;692.110;601.702;98.750
31.980.000;103.310;0.0690;653.071;606.490;26.280;626.280;546.541;98.750
31.985.000;103.350;0.0680;652.486;605.350;26.350;568.970;498.427;98.750
31.990.000;103.390;0.0660;652.647;610.960;26.390;522.490;459.262;98.750
31.995.000;103.400;0.0590;652.369;615.890;26.270;489.200;431.114;98.750
32.000.000;103.400;0.0610;657.553;624.650;26.140;472.680;417.114;98.750
32.005.000;103.430;0.0610;656.954;642.030;26.100;491.310;432.914;98.750
32.010.000;103.510;0.0620;655.990;632.280;26.110;518.330;455.806;98.750
32.015.000;103.570;0.0650;660.229;579.980;26.130;514.760;452.819;98.750
32.020.000;103.520;0.0690;659.368;562.400;26.180;480.170;423.518;98.750
32.025.000;103.580;0.0720;658.389;572.170;26.210;427.120;379.219;98.750
32.030.000;103.600;0.0770;657.770;575.060;26.170;391.150;349.291;98.750
32.035.000;103.680;0.0830;657.460;547.880;26.140;373.450;334.519;98.750
32.040.000;103.620;0.0840;661.158;507.400;26.140;373.010;334.128;98.750
32.045.000;103.610;0.0880;663.495;475.930;26.140;388.660;347.213;98.750
32.050.000;103.540;0.0900;660.302;466.330;26.100;410.270;365.198;98.750
32.055.000;103.450;0.0860;654.482;461.080;25.990;463.750;409.556;98.750
32.060.000;103.350;0.0820;650.142;453.920;25.990;556.640;488.036;98.750
32.065.000;103.210;0.0800;634.568;463.860;25.910;655.060;570.572;98.750
32.070.000;103.070;0.0810;618.318;503.820;26.200;694.350;694.508;98.750
32.075.000;103.010;0.0860;605.148;522.740;26.430;541.360;474.981;98.750
32.080.000;102.990;0.0950;594.509;526.890;26.770;427.460;379.240;98.750
32.085.000;103.060;0.1180;591.559;543.700;26.890;408.150;363.233;98.750
32.090.000;103.240;0.1420;595.695;586.540;26.910;447.140;395.639;98.750
32.095.000;103.430;0.1660;599.367;676.730;26.780;489.400;431.287;98.750
32.100.000;103.610;0.1750;613.583;774.900;26.860;513.640;451.882;98.750
32.105.000;103.780;0.1610;627.873;827.190;27.140;525.940;462.359;98.750
32.110.000;103.880;0.1520;640.518;802.020;27.180;534.490;469.628;98.750
32.115.000;103.900;0.1480;647.794;786.910;27.040;547.620;480.715;98.750
32.120.000;103.980;0.1360;647.888;813.940;26.880;561.020;492.051;98.750
32.125.000;104.090;0.1220;643.397;831.790;26.740;573.690;502.779;98.750
32.130.000;104.100;0.1270;639.934;813.450;26.640;549.820;482.673;98.750
32.135.000;104.100;0.1380;636.123;781.100;26.670;554.540;486.652;98.750
32.140.000;104.100;0.1440;636.083;764.370;26.690;578.020;506.426;98.750
32.145.000;104.180;0.1440;636.125;761.160;26.660;601.870;526.523;98.750
32.150.000;104.120;0.1410;637.311;742.780;26.520;621.760;569.941;98.750
32.155.000;104.170;0.1320;645.557;721.260;26.390;638.390;602.742;98.750
32.160.000;104.200;0.1200;649.052;736.960;26.320;648.160;637.708;98.750
32.165.000;104.140;0.1200;652.042;723.330;26.250;623.470;635.719;98.750
32.170.000;104.110;0.1270;656.216;658.820;26.190;538.430;549.999;98.750
32.175.000;104.050;0.1390;659.377;627.820;26.240;412.690;408.842;98.750
32.180.000;104.010;0.1530;663.047;617.120;26.250;314.090;313.638;98.750
32.185.000;103.990;0.1720;665.596;631.640;26.200;250.650;261.540;98.750
32.190.000;104.080;0.1890;668.794;701.270;26.010;198.610;210.522;98.750
32.195.000;104.310;0.2000;673.027;753.240;25.590;172.300;184.345;98.750
32.200.000;104.600;0.2080;677.142;771.210;25.220;169.790;183.321;98.750
32.205.000;104.800;0.2100;681.109;780.190;25.020;187.610;207.383;98.750
